timestamp,raw_gesture,stable_gesture,command,throttle,vx,vy,vz,yaw_rate,altitude,fps
1776435880.302,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.7
1776435880.317,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.9
1776435880.333,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.8
1776435880.348,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.8
1776435880.364,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.9
1776435880.380,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.8
1776435880.396,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.7
1776435880.411,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.8
1776435880.427,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.8
1776435880.443,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.8
1776435880.458,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.6
1776435880.474,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.6
1776435880.489,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.7
1776435880.505,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.8
1776435880.521,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.8
1776435880.536,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.9
1776435880.552,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.9
1776435880.566,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.582,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.598,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.614,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.628,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.2
1776435880.645,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.661,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.676,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.692,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.708,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.724,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.739,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.755,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.0
1776435880.770,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.2
1776435880.785,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.2
1776435880.801,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.817,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.832,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.2
1776435880.848,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.2
1776435880.863,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.3
1776435880.878,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.3
1776435880.894,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.3
1776435880.909,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.4
1776435880.924,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.4
1776435880.950,HOVER,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.7
1776435880.963,HOVER,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,63.9
1776435880.978,HOVER,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.1
1776435880.992,HOVER,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.4
1776435881.006,HOVER,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.5
1776435881.020,HOVER,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.8
1776435881.035,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.7
1776435881.050,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,64.9
1776435881.064,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,65.1
1776435881.077,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,65.5
1776435881.091,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,65.5
1776435881.105,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,66.0
1776435881.118,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,66.4
1776435881.133,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,66.5
1776435881.146,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,66.9
1776435881.160,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,67.2
1776435881.175,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,67.4
1776435881.188,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,67.7
1776435881.201,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,68.1
1776435881.215,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,68.3
1776435881.228,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,68.7
1776435881.243,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,68.9
1776435881.256,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,69.2
1776435881.270,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,69.4
1776435881.284,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,69.7
1776435881.298,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,69.9
1776435881.312,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.0
1776435881.326,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.4
1776435881.339,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.7
1776435881.354,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.8
1776435881.368,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435881.382,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435881.396,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435881.410,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435881.424,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435881.437,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435881.452,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.466,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435881.480,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435881.493,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435881.507,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435881.521,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435881.535,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.548,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435881.561,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435881.576,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435881.589,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435881.602,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435881.616,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.5
1776435881.630,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435881.644,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435881.658,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435881.672,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435881.687,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.702,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435881.716,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.731,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435881.744,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435881.759,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435881.773,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435881.786,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435881.800,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435881.815,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435881.828,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435881.842,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435881.856,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435881.869,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435881.883,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.897,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435881.910,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.924,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.938,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.952,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435881.965,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435881.979,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435881.993,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435882.006,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435882.022,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.036,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.6
1776435882.050,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.064,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.077,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435882.091,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.106,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435882.120,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435882.134,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435882.148,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435882.161,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435882.175,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435882.188,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435882.202,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435882.216,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435882.229,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.5
1776435882.242,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.6
1776435882.257,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.5
1776435882.271,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435882.284,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435882.298,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435882.312,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.5
1776435882.325,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435882.339,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435882.354,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435882.368,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435882.383,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435882.397,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435882.410,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435882.425,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435882.440,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435882.453,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435882.468,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435882.482,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435882.495,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435882.510,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.525,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.538,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435882.553,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.566,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435882.581,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.6
1776435882.594,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.6
1776435882.609,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.5
1776435882.623,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.5
1776435882.637,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.4
1776435882.651,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.3
1776435882.664,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.2
1776435882.679,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.2
1776435882.693,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.1
1776435882.708,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.0
1776435882.723,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.8
1776435882.737,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.8
1776435882.751,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.7
1776435882.764,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.8
1776435882.778,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.0
1776435882.792,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,70.9
1776435882.805,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.2
1776435882.819,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.2
1776435882.833,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.1
1776435882.848,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.1
1776435882.861,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.3
1776435882.874,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.3
1776435882.888,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.5
1776435882.902,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.5
1776435882.916,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.3
1776435882.929,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.943,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435882.957,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.6
1776435882.971,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.985,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.7
1776435882.998,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.012,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.8
1776435883.027,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.040,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.055,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.068,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.082,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.097,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.110,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.124,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.139,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.153,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.166,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435883.180,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.195,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.208,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.222,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.237,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.251,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.264,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.278,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.291,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.305,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.319,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.333,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.347,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.361,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.375,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.388,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.402,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.416,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.430,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.444,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.458,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.472,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.485,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.500,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.514,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.527,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.541,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.556,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.569,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.583,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.596,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435883.609,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.5
1776435883.623,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435883.637,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435883.651,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435883.666,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435883.681,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.694,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.708,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.723,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.737,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,71.9
1776435883.750,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.764,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.778,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.793,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.806,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.820,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.834,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.847,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435883.860,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.874,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.888,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.902,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435883.916,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.929,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435883.943,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435883.956,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435883.970,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.5
1776435883.984,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.5
1776435883.998,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435884.012,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435884.027,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435884.040,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435884.055,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.0
1776435884.068,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.1
1776435884.082,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435884.096,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435884.109,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435884.124,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435884.138,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435884.152,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
1776435884.165,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.2
1776435884.178,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.6
1776435884.193,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.3
1776435884.207,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.5
1776435884.220,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.6
1776435884.234,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.6
1776435884.249,HOVER,HOVER,HOVER,1.00,0.00,0.00,0.00,0.0,11.63,72.4
